<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.12.03	13:00:00	0.80083	0.80108	0.80075	0.80083	450	0	5
2025.12.03	13:15:00	0.80083	0.80083	0.80020	0.80025	410	0	5
2025.12.03	13:30:00	0.80024	0.80041	0.80012	0.80035	365	0	5
2025.12.03	13:45:00	0.80035	0.80038	0.80010	0.80013	297	0	5
2025.12.03	14:00:00	0.80013	0.80036	0.80010	0.80026	383	0	5
2025.12.03	14:15:00	0.80026	0.80042	0.80000	0.80003	315	0	5
2025.12.03	14:30:00	0.80003	0.80021	0.79999	0.80021	285	0	5
2025.12.03	14:45:00	0.80021	0.80050	0.80005	0.80039	435	0	5
2025.12.03	15:00:00	0.80039	0.80049	0.79984	0.80015	601	0	5
2025.12.03	15:15:00	0.80017	0.80017	0.79944	0.79990	988	0	5
2025.12.03	15:30:00	0.79990	0.80013	0.79972	0.79982	862	0	5
2025.12.03	15:45:00	0.79983	0.80031	0.79981	0.80016	627	0	5
2025.12.03	16:00:00	0.80016	0.80032	0.79961	0.79993	903	0	5
2025.12.03	16:15:00	0.79993	0.80077	0.79993	0.80077	789	0	5
2025.12.03	16:30:00	0.80077	0.80077	0.79996	0.80020	772	0	5
2025.12.03	16:45:00	0.80020	0.80059	0.80009	0.80038	867	0	5
2025.12.03	17:00:00	0.80028	0.80106	0.80003	0.80058	1431	0	5
2025.12.03	17:15:00	0.80058	0.80077	0.80004	0.80034	899	0	5
2025.12.03	17:30:00	0.80034	0.80115	0.80017	0.80107	893	0	5
2025.12.03	17:45:00	0.80107	0.80120	0.80040	0.80057	911	0	5
2025.12.03	18:00:00	0.80057	0.80072	0.80031	0.80052	685	0	5
2025.12.03	18:15:00	0.80052	0.80072	0.80029	0.80039	530	0	5
2025.12.03	18:30:00	0.80039	0.80059	0.80026	0.80041	622	0	5
2025.12.03	18:45:00	0.80041	0.80055	0.80029	0.80044	503	0	5
2025.12.03	19:00:00	0.80043	0.80055	0.80022	0.80028	503	0	5
2025.12.03	19:15:00	0.80028	0.80034	0.80010	0.80012	358	0	5
2025.12.03	19:30:00	0.80012	0.80020	0.79989	0.79994	385	0	5
2025.12.03	19:45:00	0.79994	0.79995	0.79934	0.79949	445	0	5
2025.12.03	20:00:00	0.79949	0.79959	0.79921	0.79940	451	0	5
2025.12.03	20:15:00	0.79940	0.79965	0.79940	0.79953	385	0	5
2025.12.03	20:30:00	0.79953	0.79956	0.79919	0.79929	336	0	5
2025.12.03	20:45:00	0.79929	0.79955	0.79918	0.79943	341	0	5
2025.12.03	21:00:00	0.79944	0.79950	0.79926	0.79931	265	0	5
2025.12.03	21:15:00	0.79931	0.79936	0.79917	0.79930	242	0	5
2025.12.03	21:30:00	0.79930	0.79944	0.79930	0.79943	318	0	5
2025.12.03	21:45:00	0.79943	0.79947	0.79932	0.79938	263	0	5
2025.12.03	22:00:00	0.79938	0.79948	0.79924	0.79924	241	0	5
2025.12.03	22:15:00	0.79924	0.79956	0.79924	0.79953	262	0	5
2025.12.03	22:30:00	0.79953	0.79966	0.79948	0.79964	261	0	5
2025.12.03	22:45:00	0.79964	0.79979	0.79958	0.79978	253	0	5
2025.12.03	23:00:00	0.79977	0.79984	0.79964	0.79984	197	0	5
2025.12.03	23:15:00	0.79984	0.79992	0.79968	0.79973	230	0	5
2025.12.03	23:30:00	0.79973	0.79981	0.79966	0.79966	182	0	5
2025.12.03	23:45:00	0.79966	0.79990	0.79904	0.79904	566	0	5
2025.12.04	00:00:00	0.79904	0.79932	0.79893	0.79927	66	0	64
2025.12.04	00:15:00	0.79923	0.79945	0.79920	0.79942	137	0	39
2025.12.04	00:30:00	0.79935	0.79954	0.79931	0.79953	771	0	28
2025.12.04	00:45:00	0.79953	0.79956	0.79918	0.79928	200	0	15
2025.12.04	01:00:00	0.79932	0.79957	0.79927	0.79953	181	0	5
2025.12.04	01:15:00	0.79953	0.79970	0.79948	0.79970	569	0	5
2025.12.04	01:30:00	0.79970	0.79976	0.79953	0.79953	260	0	5
2025.12.04	01:45:00	0.79953	0.80002	0.79950	0.79979	245	0	5
2025.12.04	02:00:00	0.79979	0.80021	0.79972	0.80014	415	0	5
2025.12.04	02:15:00	0.80014	0.80034	0.80014	0.80034	270	0	5
2025.12.04	02:30:00	0.80034	0.80038	0.80002	0.80008	251	0	5
2025.12.04	02:45:00	0.80008	0.80029	0.79994	0.80015	400	0	5
2025.12.04	03:00:00	0.80015	0.80024	0.79991	0.79991	358	0	5
2025.12.04	03:15:00	0.79991	0.80034	0.79991	0.80024	425	0	5
2025.12.04	03:30:00	0.80024	0.80043	0.80007	0.80008	390	0	5
2025.12.04	03:45:00	0.80008	0.80015	0.79994	0.80007	357	0	5
2025.12.04	04:00:00	0.80006	0.80021	0.80001	0.80011	383	0	5
2025.12.04	04:15:00	0.80010	0.80038	0.80007	0.80030	315	0	5
2025.12.04	04:30:00	0.80030	0.80038	0.80019	0.80027	361	0	5
2025.12.04	04:45:00	0.80027	0.80045	0.80026	0.80043	280	0	5
2025.12.04	05:00:00	0.80043	0.80069	0.80043	0.80069	273	0	5
2025.12.04	05:15:00	0.80070	0.80081	0.80058	0.80075	342	0	5
2025.12.04	05:30:00	0.80075	0.80085	0.80066	0.80067	314	0	5
2025.12.04	05:45:00	0.80067	0.80084	0.80056	0.80083	343	0	5
2025.12.04	06:00:00	0.80083	0.80087	0.80072	0.80078	270	0	5
2025.12.04	06:15:00	0.80078	0.80082	0.80063	0.80065	267	0	5
2025.12.04	06:30:00	0.80065	0.80080	0.80061	0.80077	296	0	5
2025.12.04	06:45:00	0.80077	0.80083	0.80071	0.80082	225	0	5
2025.12.04	07:00:00	0.80081	0.80094	0.80072	0.80093	249	0	5
2025.12.04	07:15:00	0.80091	0.80103	0.80084	0.80092	229	0	5
2025.12.04	07:30:00	0.80092	0.80095	0.80065	0.80079	556	0	5
2025.12.04	07:45:00	0.80079	0.80092	0.80053	0.80085	476	0	5
2025.12.04	08:00:00	0.80084	0.80108	0.80076	0.80107	319	0	5
2025.12.04	08:15:00	0.80108	0.80140	0.80102	0.80134	255	0	5
2025.12.04	08:30:00	0.80134	0.80149	0.80122	0.80126	196	0	5
2025.12.04	08:45:00	0.80126	0.80127	0.80081	0.80088	261	0	5
2025.12.04	09:00:00	0.80088	0.80113	0.80056	0.80098	515	0	5
2025.12.04	09:15:00	0.80098	0.80135	0.80096	0.80109	303	0	5
2025.12.04	09:30:00	0.80110	0.80120	0.80088	0.80089	366	0	5
2025.12.04	09:45:00	0.80089	0.80096	0.80056	0.80067	546	0	5
2025.12.04	10:00:00	0.80066	0.80121	0.80055	0.80118	837	0	5
2025.12.04	10:15:00	0.80118	0.80120	0.79972	0.79988	724	0	5
2025.12.04	10:30:00	0.79988	0.80035	0.79975	0.80034	631	0	5
2025.12.04	10:45:00	0.80034	0.80041	0.79975	0.80021	540	0	5
2025.12.04	11:00:00	0.80022	0.80045	0.80004	0.80010	500	0	5
2025.12.04	11:15:00	0.80009	0.80025	0.79983	0.80008	368	0	5
2025.12.04	11:30:00	0.80008	0.80030	0.79991	0.80011	479	0	5
