<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.04.14	17:45:00	143.395	143.408	143.264	143.284	2772	0	6
2025.04.14	18:00:00	143.285	143.319	143.186	143.229	3009	0	6
2025.04.14	18:15:00	143.229	143.340	142.972	142.994	2496	0	6
2025.04.14	18:30:00	142.993	143.159	142.889	143.133	2790	0	6
2025.04.14	18:45:00	143.132	143.133	142.921	142.972	3049	0	6
2025.04.14	19:00:00	142.972	143.016	142.780	142.871	2979	0	6
2025.04.14	19:15:00	142.868	143.150	142.853	143.016	3184	0	6
2025.04.14	19:30:00	143.015	143.133	142.926	143.087	2552	0	6
2025.04.14	19:45:00	143.087	143.234	143.044	143.217	2144	0	6
2025.04.14	20:00:00	143.217	143.243	142.949	143.013	2577	0	6
2025.04.14	20:15:00	143.013	143.064	142.940	143.001	1946	0	6
2025.04.14	20:30:00	143.000	143.039	142.877	143.003	2276	0	6
2025.04.14	20:45:00	143.003	143.151	142.983	143.067	1832	0	6
2025.04.14	21:00:00	143.065	143.126	142.955	143.101	1644	0	6
2025.04.14	21:15:00	143.101	143.174	143.033	143.047	1776	0	6
2025.04.14	21:30:00	143.048	143.061	142.983	143.048	1575	0	6
2025.04.14	21:45:00	143.048	143.057	142.866	142.892	1485	0	6
2025.04.14	22:00:00	142.892	143.003	142.890	142.999	1529	0	6
2025.04.14	22:15:00	142.997	142.997	142.857	142.889	1579	0	6
2025.04.14	22:30:00	142.889	143.043	142.886	143.038	1599	0	6
2025.04.14	22:45:00	143.038	143.072	142.987	143.031	2030	0	6
2025.04.14	23:00:00	143.109	143.136	143.063	143.085	1240	0	6
2025.04.14	23:15:00	143.085	143.165	143.047	143.130	1244	0	6
2025.04.14	23:30:00	143.130	143.185	143.088	143.097	1129	0	6
2025.04.14	23:45:00	143.097	143.099	142.975	142.980	738	0	6
2025.04.15	00:00:00	142.980	143.000	142.965	142.975	26	0	130
2025.04.15	00:15:00	142.975	143.020	142.921	142.985	89	0	32
2025.04.15	00:30:00	142.985	142.988	142.961	142.979	93	0	28
2025.04.15	00:45:00	142.979	142.994	142.968	142.968	113	0	15
2025.04.15	01:00:00	142.971	143.137	142.932	143.116	268	0	6
2025.04.15	01:15:00	143.116	143.185	143.093	143.095	510	0	6
2025.04.15	01:30:00	143.095	143.129	143.077	143.103	596	0	6
2025.04.15	01:45:00	143.103	143.128	143.070	143.107	703	0	6
2025.04.15	02:00:00	143.108	143.327	143.007	143.325	1168	0	6
2025.04.15	02:15:00	143.326	143.334	143.072	143.111	1192	0	6
2025.04.15	02:30:00	143.112	143.241	143.103	143.190	1453	0	6
2025.04.15	02:45:00	143.190	143.284	143.142	143.215	1621	0	6
2025.04.15	03:00:00	143.215	143.360	143.175	143.349	2316	0	6
2025.04.15	03:15:00	143.349	143.448	143.297	143.424	1440	0	6
2025.04.15	03:30:00	143.423	143.486	143.405	143.460	1173	0	6
2025.04.15	03:45:00	143.457	143.589	143.406	143.507	1810	0	6
2025.04.15	04:00:00	143.507	143.509	143.387	143.448	1377	0	6
2025.04.15	04:15:00	143.448	143.467	143.272	143.349	1453	0	6
2025.04.15	04:30:00	143.349	143.588	143.313	143.548	1448	0	6
2025.04.15	04:45:00	143.547	143.547	143.368	143.376	1211	0	6
2025.04.15	05:00:00	143.372	143.388	143.163	143.209	1151	0	6
2025.04.15	05:15:00	143.209	143.227	143.122	143.171	1147	0	6
2025.04.15	05:30:00	143.171	143.187	143.101	143.157	1126	0	6
2025.04.15	05:45:00	143.157	143.185	143.097	143.123	1204	0	6
2025.04.15	06:00:00	143.126	143.181	143.098	143.144	1037	0	6
2025.04.15	06:15:00	143.144	143.156	143.047	143.151	811	0	6
2025.04.15	06:30:00	143.145	143.155	143.085	143.135	725	0	6
2025.04.15	06:45:00	143.135	143.159	143.088	143.126	650	0	6
2025.04.15	07:00:00	143.129	143.192	143.112	143.191	876	0	6
2025.04.15	07:15:00	143.190	143.221	143.098	143.136	910	0	6
2025.04.15	07:30:00	143.136	143.172	142.980	143.017	1340	0	6
2025.04.15	07:45:00	143.016	143.058	142.903	143.039	1246	0	6
2025.04.15	08:00:00	143.040	143.115	142.991	143.091	1433	0	6
2025.04.15	08:15:00	143.091	143.094	143.002	143.074	1145	0	6
2025.04.15	08:30:00	143.075	143.143	143.051	143.114	1239	0	6
2025.04.15	08:45:00	143.114	143.217	143.043	143.071	1157	0	6
2025.04.15	09:00:00	143.071	143.085	142.844	142.980	2095	0	6
2025.04.15	09:15:00	142.980	143.064	142.903	143.000	1929	0	6
2025.04.15	09:30:00	143.001	143.348	142.968	143.348	1929	0	6
2025.04.15	09:45:00	143.347	143.378	143.224	143.321	1970	0	6
2025.04.15	10:00:00	143.321	143.429	143.295	143.397	2525	0	6
2025.04.15	10:15:00	143.397	143.489	143.352	143.464	1906	0	6
2025.04.15	10:30:00	143.464	143.509	143.341	143.394	1728	0	6
2025.04.15	10:45:00	143.394	143.469	143.270	143.303	1772	0	6
2025.04.15	11:00:00	143.301	143.302	143.032	143.234	2776	0	6
2025.04.15	11:15:00	143.234	143.265	143.085	143.159	1930	0	6
2025.04.15	11:30:00	143.157	143.177	142.882	143.019	2165	0	6
2025.04.15	11:45:00	143.021	143.033	142.842	142.908	1559	0	6
2025.04.15	12:00:00	142.907	142.907	142.701	142.757	1862	0	6
2025.04.15	12:15:00	142.758	142.825	142.681	142.759	1838	0	6
2025.04.15	12:30:00	142.759	142.855	142.729	142.811	1837	0	6
2025.04.15	12:45:00	142.811	142.935	142.784	142.931	1503	0	6
2025.04.15	13:00:00	142.931	142.963	142.863	142.929	1296	0	6
2025.04.15	13:15:00	142.929	142.991	142.864	142.865	1346	0	6
2025.04.15	13:30:00	142.865	142.983	142.853	142.917	1366	0	6
2025.04.15	13:45:00	142.916	142.947	142.836	142.841	1395	0	6
2025.04.15	14:00:00	142.842	143.040	142.822	142.943	1506	0	6
2025.04.15	14:15:00	142.944	143.156	142.944	143.111	1624	0	6
2025.04.15	14:30:00	143.111	143.184	143.052	143.107	1831	0	6
2025.04.15	14:45:00	143.107	143.111	142.894	142.897	2026	0	6
2025.04.15	15:00:00	142.897	142.925	142.821	142.857	1845	0	6
2025.04.15	15:15:00	142.857	142.859	142.597	142.670	2143	0	6
2025.04.15	15:30:00	142.667	142.797	142.611	142.752	2791	0	6
2025.04.15	15:45:00	142.752	142.877	142.602	142.875	2267	0	6
2025.04.15	16:00:00	142.875	142.913	142.773	142.836	2053	0	6
2025.04.15	16:15:00	142.840	143.029	142.840	142.988	1642	0	6
2025.04.15	16:30:00	142.987	143.045	142.858	143.003	3543	0	6
2025.04.15	16:45:00	143.003	143.136	142.936	143.044	2981	0	6
2025.04.15	17:00:00	143.044	143.235	142.934	143.196	2705	0	6
2025.04.15	17:15:00	143.196	143.264	142.858	142.875	3784	0	6
2025.04.15	17:30:00	142.875	142.938	142.697	142.935	2981	0	6
2025.04.15	17:45:00	142.935	142.940	142.670	142.724	3282	0	6
2025.04.15	18:00:00	142.724	142.934	142.687	142.869	2766	0	6
2025.04.15	18:15:00	142.870	142.955	142.850	142.949	1959	0	6
2025.04.15	18:30:00	142.949	143.092	142.941	143.086	1841	0	6
2025.04.15	18:45:00	143.082	143.192	142.976	143.099	2516	0	6
2025.04.15	19:00:00	143.099	143.214	143.089	143.193	1642	0	6
2025.04.15	19:15:00	143.191	143.247	143.156	143.167	1486	0	6
2025.04.15	19:30:00	143.167	143.244	143.145	143.146	1547	0	6
2025.04.15	19:45:00	143.146	143.184	143.049	143.091	1209	0	6
2025.04.15	20:00:00	143.091	143.246	143.083	143.157	1591	0	6
2025.04.15	20:15:00	143.157	143.175	143.052	143.088	1266	0	6
2025.04.15	20:30:00	143.087	143.142	143.061	143.100	1364	0	6
2025.04.15	20:45:00	143.100	143.152	143.040	143.119	1284	0	6
2025.04.15	21:00:00	143.119	143.188	143.117	143.185	1267	0	6
2025.04.15	21:15:00	143.185	143.224	143.114	143.144	1261	0	6
2025.04.15	21:30:00	143.141	143.190	143.123	143.169	1029	0	6
2025.04.15	21:45:00	143.169	143.214	143.119	143.159	1150	0	6
2025.04.15	22:00:00	143.159	143.227	143.140	143.154	723	0	6
2025.04.15	22:15:00	143.153	143.205	143.150	143.188	735	0	6
2025.04.15	22:30:00	143.187	143.215	143.154	143.175	989	0	6
2025.04.15	22:45:00	143.175	143.211	143.156	143.195	895	0	6
