<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.09.22	15:00:00	1.17780	1.17864	1.17780	1.17824	3012	0	1
2025.09.22	15:15:00	1.17826	1.17833	1.17729	1.17742	2534	0	1
2025.09.22	15:30:00	1.17743	1.17854	1.17735	1.17834	2766	0	1
2025.09.22	15:45:00	1.17835	1.17874	1.17805	1.17828	3082	0	1
2025.09.22	16:00:00	1.17831	1.17878	1.17766	1.17824	3671	0	1
2025.09.22	16:15:00	1.17823	1.17856	1.17808	1.17823	2517	0	1
2025.09.22	16:30:00	1.17822	1.17828	1.17741	1.17744	3862	0	1
2025.09.22	16:45:00	1.17743	1.17775	1.17685	1.17768	3186	0	1
2025.09.22	17:00:00	1.17769	1.17772	1.17672	1.17697	3143	0	1
2025.09.22	17:15:00	1.17695	1.17699	1.17629	1.17657	3067	0	1
2025.09.22	17:30:00	1.17656	1.17692	1.17626	1.17687	2785	0	1
2025.09.22	17:45:00	1.17688	1.17737	1.17670	1.17698	3789	0	1
2025.09.22	18:00:00	1.17697	1.17724	1.17642	1.17643	3220	0	1
2025.09.22	18:15:00	1.17643	1.17732	1.17638	1.17724	3101	0	1
2025.09.22	18:30:00	1.17723	1.17756	1.17713	1.17747	1903	0	1
2025.09.22	19:00:00	1.17819	1.17844	1.17814	1.17829	217	0	1
2025.09.22	19:15:00	1.17828	1.17901	1.17826	1.17884	2775	0	1
2025.09.22	19:30:00	1.17886	1.17895	1.17847	1.17883	1987	0	1
2025.09.22	19:45:00	1.17884	1.17897	1.17844	1.17879	1816	0	1
2025.09.22	20:00:00	1.17879	1.17892	1.17855	1.17865	1520	0	1
2025.09.22	20:15:00	1.17863	1.17894	1.17857	1.17892	1475	0	1
2025.09.22	20:30:00	1.17891	1.17950	1.17882	1.17943	1840	0	1
2025.09.22	20:45:00	1.17944	1.17970	1.17928	1.17965	1616	0	1
2025.09.22	21:00:00	1.17963	1.17990	1.17930	1.17934	1823	0	1
